text,label,id
Força Damares estamos com você :coração_vermelho: :coração_vermelho: 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,0,neutral
Inteligente .,0,neutral
Pra cima deles presidente Bolsonaro !,0,neutral
"Eu admiro essa mulher , estamos com a senhora 🇧 🇷 :coração_vermelho: 🇧 🇷 :coração_vermelho: 🇧 🇷 :coração_vermelho:",0,neutral
Passou do limite ! :rosto_chorando: Chega de violência contra a mulher no Brasil ! ! #somostodosdamares,0,neutral
Que absurdo !,0,neutral
Somos Damaris :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: 🇧 🇷 🇧 🇷 🇧 🇷 :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita: :dorso_da_mão_com_dedo_indicador_apontando_para_a_direita:,0,neutral
"Estamos contigo , ministra Damares ! :mãos_juntas: :pele_morena_clara: :coração_verde: :coração_amarelo:",0,neutral
Quem é esse jornalista ?,0,neutral
Continua assim Ministra.Os cães ladram e a caravana passa.Voce é uma grande mulher,0,neutral
- Ministra a Senhora vai sair do Governo ? ( Que :macaco: esse reporter pagou ao vivo ),0,neutral
Estamos contigo @USER,0,neutral
Deus é contigo ministra :mãos_para_cima: :mãos_para_cima: :mãos_para_cima:,0,neutral
Meu Deus quanto desrespeito ... essa mulher tem fibra ! ! ! 🇧 🇷 :soco: 🇧 🇷 :soco:,0,neutral
Genia ! ! !,0,neutral
"Lamentável essas palavras contra um mulher de caráter indiscutível como nossa minitra Damares , DEUS é contigo mulher guerreira q o SENHOR levantou nesse pais chamado Brasil para lutar contra as injustiças desse país . :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 bjs :rosto_mandando_um_beijo:",0,neutral
Ministra imagino sua dor . Acredite que sua vitória está cada dia mais perto !,0,neutral
":mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :coração_vermelho: :coração_vermelho: :coração_vermelho: :coração_vermelho: mesmo calada ... arrasou , ministra ! Os jornalistas piraram !",0,neutral
Maravilhosaaaaa . Amo Damares,0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: força Damares .,0,neutral
Ela sofre todo o tipo de violência ! !,0,neutral
"Vc é maravilhosa , mais pessoas como vc :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:",0,neutral
Carla boa tarde ! O Facebook proibiu eu compartilhar links até quinta feira 18 : 06 tudo que eu compartilho sobre vocês não consegui desde de manhã,0,neutral
Ele não ficará impune ! ! Força Damares ! Deus seja contigo !,0,neutral
"Chega mesmo não aguentamos mais ver tantãs mulheres vítimas das violências do homem certos homens , acha que vão ficar impune para sempre",0,neutral
Que Deus nunca a abandone ministra !,0,neutral
Gente do Céu ... Meu Deus ... Quem escreveu isso ?,0,neutral
"Essa ministra eu tiro meu chapéu , ela é demais ...",0,neutral
"Eu apoio a Ministra Damares , ela me representa !",0,neutral
"Você é superior , querida Damares !",0,neutral
Qual o nome do jornalista ? A carta capital e ele tem Instagram ? Vamos lá deixar um comentário do nível deles ? :rosto_com_olho_piscando:,0,neutral
Estamos Com vc Ministra Damares :coração_brilhante:,0,neutral
"Ministra @USER , ninguém atira pedras em árvores que não dão frutos . O que mais incomoda o ímpio é a retidão de seus passos . :folha_ao_vento: Fique com Deus :mãos_juntas:",0,neutral
Damaris me representa 🇧 🇷,0,neutral
Ótima ministra e tem o meu Respeito não deixe pessoas fazias de amor e cheias de inveja e rancor te fazer mal . Estamos com vc MINISTRA DAMARES,0,neutral
"Parabéns ministra Damares , Estamos juntas , Deus e pai",0,neutral
Vc tá fazendo a diferença no nosso País #SomosTodosDamares,0,neutral
:rosto_chorando: :rosto_chorando: :rosto_chorando: essa mulher foi escolhida de milhares e milhares e Deus tara sabedoria a ela assim com deu a Salomão até mais que Salomão para continuar vencedora :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: #temmeurespeito,0,neutral
#somostodosdamares Força ministra ! Vc é testada todos os dias pelo inimigo mas Deus sabe o q você pode aguentar . O Brasil está com vc !,0,neutral
"É um absurdo como são atacados os ministros do Presidente Bolsonaro , a ministra Damares Alves não merece ser atacada de maneira tão baixa assim :rosto_furioso:",0,neutral
Não saia do governo ... não saia ... força ministra ... nossas orações estão sobre a sua vida ... Deus te fortalecerá ... fique firme .,0,neutral
@USER . os que triste isso amiga olha,0,neutral
"@USER quero ver vcs se manifestarem sobre isto , vcs são os maiores defensores das mulheres que sofrem violência .",0,neutral
Ministra do meu coração :coração_vermelho: 🇧 🇷,0,neutral
Aplausos para está ministra ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
Damares será exemplo para muitos ! ! !,0,neutral
"Erga sua cabeça , estamos com vossa excelência nesta luta .",0,neutral
Parabéns ministra DAMARES :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :rosto_sorridente_com_auréola: :mãos_juntas: :coração_vermelho: 🇧 🇷,0,neutral
Que maravilha ! Deixou no vácuo ... o silêncio é uma arma poderosa ! :coração_vermelho: :rosto_sorridente_com_olhos_de_coração:,0,neutral
Estamos juntas senhora ministra Damares ! :mãos_juntas: :mãos_juntas: :mãos_juntas: :rosa: :rosa:,0,neutral
Essa Ministra enfrenta a violência que tb é verbal com mãos de ferro :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
É visível o quanto a Ministra Damares sofre com perseguições . Que Deus a abençoe e proteja a cada dia .,0,neutral
Somos todas Damares,0,neutral
Ministra Damares vc é a melhor ! ! ! Parabéns :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
"Ministra mais que querida . Que o Bom Deus lhe conceda paciência e energia para seguir nessa luta luminosa , q é o seu trabalho pelas criaturas fragilizadas dessa nação . O mal grassa por aí pq ainda somos seres em ascensão , nessa difícil jornada chamada vida . E os q permanecem na retaguarda por vontade ou preguiça , não suportam vislumbrar a vitória e a luz dos que seguem na frente , e q , humildemente , carregam a chama do amor incondicional q iumina os bons e os últimos . Gratidão é a palavra que define nosso sentimento pela senhora e por sus obras .",0,neutral
Que Deus possa dar forças a está mulher vitoriosa . #somostodosdamares :coração_brilhante:,0,neutral
Força Ministra ! ! ! :bíceps: :bíceps: :bíceps: :mãos_juntas: :mãos_juntas: :mãos_juntas:,0,neutral
Amamos você :coração_vermelho: :coração_vermelho: :coração_vermelho:,0,neutral
Deus es contigo ministra !,0,neutral
"Que absurdo contra essa mulher , ministra ou nao .",0,neutral
Tua luz incômoda as trevas Ministra :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
"Se fosse o Pabllo Vittar , os lacradores : Linda , Essa mulher nos representa , Ninguém solta a mão de ninguém , Viva o Feminismo . :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:",0,neutral
Minha solidariedade a essa mulher guerreira que me representa como cidadão ! #cartacapitallixo,0,neutral
"Viva nossa , ministra temos orgulho de ter você como nossa ministra e porque não dizer viva a nossa pastora Damaris Alves grande mulher grande ministra grande pastora orgulho do nosso Brasil orgulho da família brasileira",0,neutral
Desistir jamais ! ! Avante Brasil 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,0,neutral
O despejo e grande,0,neutral
O Brasil é maior do que os que querem destruir-los . Brasil acima tudo e Deus acima de todos sempre .,0,neutral
"Quem está na frente de tudo é Deus , e agindo Deus Quem impedirá ! ! :mãos_juntas:",0,neutral
Misericórdia . Deus,0,neutral
Minha família apoia o nosso Presidente Bolsonaro,0,neutral
Para que a caminhada continue os filhos do nosso presidente precisam parar de interferir . Os senhores FILHOS DO PRESIDENTE PRECISAM ATUAR NA ESFERA PARA A QUAL FORAM ELEITOS . :mãos_juntas: :mãos_juntas:,0,neutral
A caminhada é difícil mas a vitória é certa ! Deus no comando :coração_vermelho: 🇧 🇷 vc 's estão trabalhando certinho ! Quanto + eles tentam atrapalhar + o povo está do lado do bem ! Deus abençoe grandemente a vida de todos ..,0,neutral
"Se puderem me ajudar meu sonho é ocupar ano que vêem uma das cadeiras , na câmera dos vereadores de São Paulo , quero sair candidato pelo Aliança pelo Brasil , e creio que vamos conseguir chegar neste objetivo , me chamo Cícero Silva , sou gestor de uma pequena imobiliária que fica na Avenida Yervant Kissajikian , 2.763 - Americanópolis , creio que irei conseguir em nome de Jesus me ajudem meus amigos , e Eduardo ... Um forte abraço de seu amigo patriota",0,neutral
Nobre deputado destaque o STF vai continua mandando em nosso país ?,0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: 🇧 🇷 🇧 🇷 🇧 🇷 Avante Brasil 🇧 🇷 Deus abençoe esta nação,0,neutral
Juntos somos mais fortes avante Brasil,0,neutral
":mãos_juntas: Parabéns abençoado filho de Deus ! ! ! Deus te proteja continuamente ! Seja fiel a Deus e Ele cuidará de ti por onde quer que andares ! ! ! Força , coragem e sucesso ! ! !",0,neutral
Tamo junto pra um Brasil melhor :mãos_aplaudindo:,0,neutral
Jesus misericórdia,0,neutral
"O Senhor Jesus Cristo tem poder , para nos guarda de todo mal . O nosso Brasil e do Senhor Jesus",0,neutral
🇧 🇷 🇧 🇷 DEUS . No comando,0,neutral
"Não desista @USER e @USER , o povo de bem , está com vcs !",0,neutral
Vem quente Lula . O Brasil está fervendo ! ! !,0,neutral
Quem vai desistir ? POVO BRASILEIRO está com quem tem AMOR À PÁTRIA :rosto_sorridente_com_olhos_de_coração: :bíceps: :bíceps: :bíceps: 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,0,neutral
Força ! Estamos juntos . O povo está do lado do bem !,0,neutral
Unidos com você Capitão . Avante Brasil nas mãos da Santíssima Virgem Maria :mãos_juntas:,0,neutral
Meu prezado PRESIDENTE Jair . Tudo nesta vida é com sacrifício e sabemos que apesar dos desencontros de idéias entre alguns parlamentares tudo concorre para o bem . Só uma coisa não deixe de fazer ... De acreditar em Deus e fazer o melhor ... A igreja está em oração pelo Brasil e por seus familiares e principalmente por vc presidente . A igreja ama o Brasil e a democracia brasileira . Abraços :rosto_abraçando: :rosto_abraçando: :rosto_abraçando:,0,neutral
Deus no comando,0,neutral
":mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: Deus está do nosso lado , com certeza !",0,neutral
Desistir jamais,0,neutral
Que vídeo mais lindo 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: :pele_clara:,0,neutral
:mãos_juntas: :mãos_juntas: Estamos juntos Presidente Deus é a nossa proteção ! ! !,0,neutral
As vamos vencer . Confiaremos em Deus e tudo vai dar certo,0,neutral
Somos milhões . Somos fortes . 🇧 🇷 🇧 🇷 :coração_verde: :coração_verde: :coração_verde: Pátria Amada Brasil,0,neutral
Deus no comando :mãos_juntas: :mãos_juntas: :mãos_juntas: :mãos_para_cima:,0,neutral
Estamos com vcs,0,neutral
Meu Deus é uma guerra entre o bem e o mal ! Vem logo senhor Jesus ! ! Que Deus abencoe a vida do nosso presidente Bolsonaro e sua familia ! Deus tenha misericórdia do nosso Brasil e nos livre desse mal .,0,neutral
Avante meu Presidente e Capitão #BOLSONARO 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,0,neutral
"Não cai nenhuma folha sem que Deus não queira , tudo esta nas mãos Dele , então a nossa arma é continuar orando pela a nossa nação , e deixar Ele agir .",0,neutral
Cara que show esse vídeo ! ! ! 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,0,neutral
Bolsonaro chegou na hora certa para livrar o Brasil da situação crítica que estava . :mãos_aplaudindo: 🇧 🇷 e segue a mudança ! 🇧 🇷,0,neutral
Aqui é família Bolsonaro,0,neutral
"Incitando a violência , que Deus tenha misericórdia desse de nós",0,neutral
:mãos_juntas: Que a igreja Brasileira possa clamar pelo Brasil 🇧 🇷,0,neutral
Deus está frente do nosso JAIR,0,neutral
Nossa não gosto nem de escutar isso,0,neutral
E quando os obstáculos estão dentro de casa ? :rolando_no_chão_de_rir:,0,neutral
Muito bom :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :fogo: :fogo: :fogo:,0,neutral
Nunca desista de um sonho,0,neutral
Põe ele pra fora do Brasil,0,neutral
Já não chega de tanta violência ? Pelo amor de Deus ! Quanta ignorância ! Eu não entendo essa ânsia pra alcançar apenas interesses pessoais . Será que essa minoria ainda não enxergou isso ? :rosto_pensativo: :rosto_gritando_de_medo:,0,neutral
Lutar sempre pela ordem e a dignidade de nosso país,0,neutral
Sigamos em frente ! Jamais desistiremos !,0,neutral
Muito triste tudo isso .,0,neutral
🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 Brasil acima de tudo e DEUS acima de todos,0,neutral
:rosto_sorridente_com_olhos_de_coração: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :coração_vermelho: sempre ! !,0,neutral
Jamais será ! ! ! Deus abençoe sempre o nosso país ! 🇧 🇷,0,neutral
"Sabíamos q mudanças requer concordância de todos brasileiros , mas não sabíamos que no nosso país ainda tinha brasileiros q não são brasileiros ; ... São pessoas que torcem contra o Brasil .",0,neutral
Meu presidente e Bolsonaro . Apoio vcs SEMPREEE :coração_verde: :coração_verde: :coração_verde: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
"🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 Deus no comando , dirigindo as mãos e a cabeça dos homens de ética e poder para agir em nosso País ! ! ! #somostodasbolsonaro",0,neutral
Deus é maior 🇧 🇷 estou com presidente bolsonario :mãos_para_cima: :mãos_para_cima: :mãos_para_cima:,0,neutral
Desistir jamais !,0,neutral
SENSACIONAL ! ! ! :bíceps: 🇧 🇷 Domingo estaremos na rua ! ! !,0,neutral
"Somos a maioria , graças a Deus ! ! ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração:",0,neutral
Eleito por cristãos .,0,neutral
Deus e seus generais ! Igreja cumprindo seu papel !,0,neutral
Palavras de um líder religioso ... que prega os valores cristãos ... ? ! ? ! :rosto_cabisbaixo_com_gota_de_suor:,0,neutral
O que quer dizer “ PASTOR ” ? !,0,neutral
Esses religiosos,0,neutral
"Esse senhor costuma vir em uma igreja próxima a minha residência , aceito sugestão para confecionar cartazes de repúdio a respeito desta declaração , para protesto em frente a igreja .",0,neutral
"Pastor do céu , isso não é de Deus , semeando ódio pastor , vai orar e peça para Jesus tirar esse ódio do coração .",0,neutral
Que horror ! :rosto_gritando_de_medo: :rosto_gritando_de_medo: :rosto_com_símbolos_na_boca: :rosto_com_símbolos_na_boca:,0,neutral
Será que esse homem é de Deus ? Mesmo ? :rosto_com_olhos_revirados:,0,neutral
A paz do senhor ! ! ! Amém ? ? ?,0,neutral
Falou nada demais,0,neutral
Homem de Deus,0,neutral
Esses homens de Deu $ ... :rosto_chorando: :rosto_chorando: :rosto_chorando:,0,neutral
"@USER vai fazer chapinha , melhor do que tá querendo fazer fofoca na internet , e tu vamos e venhamos , tu tá precisando ! :rosto_com_olho_piscando:",0,neutral
"Acho que sobre destilar ódio nas redes , ninguém mais habilitada que vc pra falar . Fico impressionada com sua postura . Decepcionante , Manuella",0,neutral
"Era disso que eu me referia quando um evangélico reclamou que outro amigo estava ouvindo forró , ele disse : você está envergonhado a igreja . E eu respondi imediatamente : Nesses últimos tempos é a igreja que está nos envergonhando . :rosto_aborrecido: :rosto_aborrecido: :rosto_aborrecido:",0,neutral
Não acredita mesmo no Deus que prega,0,neutral
"Em nome de Jesus que esse topete ridículo se desfaça ! ! ! Se esse é um homem cristão , o mundo já acabou e não vimos .",0,neutral
"Imagino que o Senhor Jesus esteja decepcionado com certos cristãos , que professam serem homens de Deus",0,neutral
Meu Deus :rosto_gritando_de_medo: O cara é pastor ! Fim dos tempos !,0,neutral
"“ Espancar ele ” , disse o homem que se apresenta utilizando a palavra de “ Deus ” :rosto_pensativo:",0,neutral
Aquele que se diz “ Cristão de bem ”,0,neutral
Tenho medo desse povo que usa a palavra de Deus para justificar seus atos,0,neutral
Claramente uma pessoa com Deus no coração,0,neutral
E esse mesmo se diz da igreja ? Jesus nao prega o ódio jamais !,0,neutral
Estas são as pessoas de bem deste país,0,neutral
Saber que um dia já ouvi pregação desse irmão e me senti abençoado . Agr prega e vive nesse odio,0,neutral
Afinal isso é crime ou não é ? ? ?,0,neutral
"É cidadão de bem que chama , né ?",0,neutral
"@USER e aí mona , depois resolve orar ?",0,neutral
"Deus acima de tudo , até da ética , né , Pastor Marco Miliciano ?",0,neutral
O mesmo que defem a família tradicional ! ! :rosto_vomitando: :rosto_vomitando:,0,neutral
"Amém Jesus , isso que a palavra do Deus dessas pessoas prega",0,neutral
E Isso tudo em nome de Jesus :pessoa_decepcionada: ‍ :símbolo_de_feminino:,0,neutral
Meu Deus ! ! ! É isso o homem do bem ? Misericórdia,0,neutral
"É importante também contextualizarmos a fala do Feliciano . Não sou fã dele como pessoa mas entendo que essa fala pode estar relacionada à posição de Randolfe quanto aos acontecimentos na operação lava jato , onde ele se posicionou contra o ministro Sérgio Moro e compartilhou em suas redes sociais , mensagens que desqualificavam o ministro que , ao meu ver , é um dos responsáveis por colocar o Brasil no caminho certo na luta contra a corrupção .",0,neutral
"Infelizmente , eh assim que vejo o atual “ cristão ” !",0,neutral
Esse cara o futuro presidente do país .,0,neutral
Grande liderança que surge com muita força em nosso país Haddad intelectualmente mais preparado e moralmente também mas a maioria preferiu um medíocre pena .,0,neutral
Haddad : sabedoria e dignidade !,0,neutral
Futuro presidente em 2022 Fernando haddad,0,neutral
Meu presidente ( gato ) :soco: :soco: :soco: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
Parabéns :rosto_sorridente_com_olhos_de_coração:,0,neutral
Maravilhoso ! Nosso futuro presidente ! ! !,0,neutral
Orgulho de ter votado em você :coração_vermelho:,0,neutral
"Mestre eu sou seu fã , votei e sempre votarei no Sr . :polegar_para_cima:",0,neutral
Sim ao professor sempre :rosto_sorridente_com_olhos_de_coração:,0,neutral
Olha que Lindo,0,neutral
"Sabe , vc é perfeito",0,neutral
Vc merece muito mais,0,neutral
Maravilhoso um lorde :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
:rosto_sorridente_com_olhos_de_coração: Professores maravilhosos ! ! ! :rosto_sorridente_com_olhos_de_coração:,0,neutral
"@USER que foto ! ! Todos os dias que entro no Campus do IFBA Porto Seguro , passo pela placa com os nomes do @USER e o seu , sorrio de alegria e gratidão por estar finalmente cursando o ensino superior ... Saudades de quando vc era nosso Ministro da Educação . Gratidão . :coração_azul: :punho_levantado:",0,neutral
Grande Haddad ! Tenho muita admiração por ele . Hoje teriamos um presidente que não faria diferença entre as pessoas .,0,neutral
"A respeito de seu pronunciamento , acho perfeito para o futuro porém ESSENCIAL para o presente .",0,neutral
@USER seu retrato ao lado de Paulo Freire é uma honra mais que merecida ! Grande ministro ! Quem entrou na universidade nesta época sentiu na pele a diferença . Abraço !,0,neutral
:rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração: beijos em vc e na Stella .,0,neutral
a lã em casa,0,neutral
Foto massa :rosto_sorridente_com_olhos_de_coração: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
meu presidente ♡ ♡ ♡,0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: os melhores ! :rosto_sorridente_com_olhos_de_coração: :rosto_mandando_um_beijo:,0,neutral
"Em ótima companhia , professor .",0,neutral
Muito lindo,0,neutral
Sou fã .,0,neutral
Demais ! :coração_verde: :coração_amarelo: :livros: :aperto_de_mãos:,0,neutral
Que top do lado do Paulo Freire :rosto_sorridente_com_olhos_de_coração:,0,neutral
“ Professor ” !,0,neutral
Professor para presidente :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
Meu amor :rosto_sorridente_com_olhos_de_coração:,0,neutral
"eu não entendo como consegue ser tão gato e , ainda por cima , inteligente . :rosto_sorridente_com_olhos_de_coração:",0,neutral
Amigaaaa vc arrasa @USER,0,neutral
Maneiro :rosto_com_olhar_maravilhado:,0,neutral
Gostoso te amo,0,neutral
Seu lindo :coração_vermelho:,0,neutral
"Eita , agora o meu coração pegou fogo :coração_decorativo: :fogo:",0,neutral
Gigante !,0,neutral
Maravilhoso ! :naipe_de_copas:,0,neutral
Paulo Freire :coração_vermelho:,0,neutral
coisa mais linda da minha vidaaaa :tulipa: :tulipa: :tulipa:,0,neutral
Estamos junto,0,neutral
Meu professor ! :coração_vermelho:,0,neutral
"Haddad vc é a minha opção de voto até pra rei do planeta ! Se todos tivessem um terço das qualificações , educacao e empatia que vc tem , estaríamos no paraíso político ...",0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: Que lindo ! Haddad para presidente do Brasil !,0,neutral
Eu amo haddad,0,neutral
Merecimento se diz ? Que oportunidade o Brasil perdeu .. uma agenda com Haddad era produtiva na educação . :bíceps:,0,neutral
Esta foto é demais . Dois grandes mestres . :coração_vermelho: :coração_vermelho: :coração_vermelho: :coração_vermelho: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: Melhor ministro da Educação que esse país já teve Fernando Haddad :chapéu_de_formatura: :livros: :livro_contábil: :livro_azul:,0,neutral
:mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :pele_clara: :mãos_aplaudindo: o senhor merece,0,neutral
Viva a imortalidade !,0,neutral
Que homem ! :coração_brilhante: :rosto_mandando_um_beijo:,0,neutral
Amo você ! Meu Presidente ! :coração_vermelho:,0,neutral
Muito lindo ! ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :rosto_sorridente_com_olhos_de_coração: :coração_vermelho: :rosto_sorridente_com_olhos_de_coração:,0,neutral
Perfeito ! !,0,neutral
Eu acredito ! :coração_vermelho:,0,neutral
Homem forte honesto competente Meu Orgulho do Bem Meu Maestro nosso Regente de luz com os meus 75 anos lhe digi 6 Deus te Abençoe e Vai em frente ...,0,neutral
Escreveu racismo errado ? Kkkk . Professor geração Paulo Freire,0,neutral
E o trabalho professor Andrade ?,0,neutral
"Cara , um presidente desses ! :coração_vermelho: :mãos_para_cima:",0,neutral
Muito bom acompanhado !,0,neutral
Tranquilão lindezo do coração :rosto_sorridente:,0,neutral
"@USER , esses professores são incríveis mesmo :coração_vermelho:",0,neutral
Parabéns Fernando ! UP sempre para a educação !,0,neutral
Todos dos lindos professores,0,neutral
":aperto_de_mãos: Tô só na espera de votar no Haddad presidente outra vez , eu e meu nordeste , meu Maranhão . :aperto_de_mãos:",0,neutral
Lindão demais,0,neutral
Foi esse boy que o Brasil perdeu :rosto_deprimido:,0,neutral
Grande Homem sábio herói,0,neutral
Lindoo :rosto_sorridente_com_olhos_de_coração: .,0,neutral
Vc é o cara,0,neutral
vc é lindo viu,0,neutral
Que maravilha !,0,neutral
Que homem :coração_vermelho:,0,neutral
Gente bonita !,0,neutral
"Engraçado ... ontem li a nota a apresentação que escreveu , para a coleção educadores MEC , quando era ministro da educação . O exemplar em questão é sobre Paulo Freire . Também li algo , não me lembro exatamente onde , que escreveu sobre Freire . Agora vejo essa foto . :naipe_de_copas: Isso só reforça meu ânimo de continuar minha dissertação sobre a Pedagogia Freireana .",0,neutral
Eita homem lindo ! Por mim era nosso presidente !,0,neutral
Aí que tudooooooooo :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,0,neutral
