text,label,id
"Muito bem que a USER cuspio fogo nos meninos porém tá muita moleza e sem fazer nada , sei que ela falou no tom alto com eles mas precisava de uma bronca pra ver se aprende gostei USER mostre quem você é :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:",0,neutral
Acredito que o USER falou sem ter um grande conhecimento sobre o assunto e falou besteira . Mais desejo força pra ele pra dar a volta por cima pois acredito que ele não compactua com ideias nazistas e vai aprender com esse erro .,0,neutral
"O comunismo foi a maior catástrofe da humanidade , matou 17 vezes mais . Mas o nazismo tbm deve ser repudiado .",0,neutral
USER USER tem q sai msm,0,neutral
"USER USER Mesmo argumento = inválido , busque por argumentos diferenciados para um debate , algm pode ver vc repetindo e criar argumentos melhores que os seus :mão_em_v_de_vitória:",0,neutral
"O cara nem olha pro Monark . USER USER , mas enfim ...",0,neutral
Se eu tomasse um berro desses da jojo todynho eu ia me mijar toda kkkkkkkkkkkkkkkkk,0,neutral
USER moUSERarkao USER vai superar maUSERo quem te coUSERhece de vdd sabe q USER USER e isUSER q estão falaUSERdo vc USER falou algo iUSERfeliz e isUSER acoUSERtece com todo muUSERdo maUSERo,0,neutral
o cara é um fake de mendingo . kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,neutral
"Quem dentre vós não tiver pecado , atire a primeira pedra ! - USER 8,1- 11 Por que é que você vê o cisco que está no olho do seu irmão e não repara na trave de madeira que está no seu próprio olho ? Como é que você pode dizer ao seu irmão : “ Me deixe tirar esse cisco do seu olho ” , quando você está com uma trave no seu próprio olho ? USER ! Tire primeiro a trave que está no seu olho e então poderá ver bem para tirar o cisco que está no olho do seu irmão . USER 7:3- 5 Não convém a gente levantar escândalo de começo , só aos poucos é que o escuro é claro USER USER",0,neutral
USER USER Q egoísta,0,neutral
"Ser contra o nazismo e ficar calado contra o comunismo , pra mim , é pura hipocrisia . Ambos devem ser combatidos com a mesma força ! ! !",0,neutral
USER USER USER PARE .. USER DO BRASIL ? KKKKK PARE,0,neutral
"USER USER olha o nível do vocabulário "" atura ou USER "" :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: que vergonha que deu agora de te responder",0,neutral
"USER qdo vcs era moleque , ele mandava vcs desligarem o videogame falando que ia estragar a TV ? Hahahahaha",0,neutral
Esse foi o pior USER USER que vim saber disso em 2021 kkkkk,0,neutral
"RT USER : Isso aí Anitta , continua assim Nós te agradecemos Os jovens não são burros , eles sabem diferenciar um cara honesto de um ladrã ...",0,neutral
ée o trabalho do caraa gente ... para de fk USER criticando USER,0,neutral
USER mano é inacreditável :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,0,neutral
"O vídeo não tem nenhum "" Não Gostei "" ... WTF ! com 12 milhões de visualização",0,neutral
"USER USER USER USER USER blzlz , kd a fonte do caso ? pq só é estuprado quem é estuprador",0,neutral
USER USER Se não for pra calar a boca de todos nem vai ! :rosto_com_sobrancelha_levantada: Você merece amor :mãos_aplaudindo: :coração_vermelho: :coração_preto:,0,neutral
USER de sangue pelo nariz :nariz: quase morre :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,0,neutral
O teu amor próprio me contagiou ! Obrigada por representar tantas gordinhas que sofrem pelo seu próprio corpo :coração_vermelho:,0,neutral
Mais um que tem medo de homossexuais . Masculinidade fraca !,0,neutral
"USER , USER e USER :rosto_chorando_de_rir: :rosto_chorando_de_rir:",0,neutral
"O Abel é provavelmente o personagem mais interessante dos últimos anos do futebol brasileiro . Pelo que faz com o Palmeiras , pelo carisma , pelas entrevistas , já fez história por aqui . Pago pau demais . Dito isso , que vá embora e pare de vencer :sinal_de_ok: URL",0,neutral
PROPAGANDA LINDA ! ! ! E UUSER MUNDO TEM DIREITO DE USER USER USER USER ! ! ! E USER USER MAIS PROPAGANDAS USER ...,0,neutral
"USER USER USER USER USER , USER QUE TER PEITO MESMO USER BIEL , BATE DE FRENTE USER ELA HSHSHSHSH",0,neutral
vei q vergonha k cara n falou os próprio voto pra ficar olhando pra irmã da noiva,0,neutral
USER pensei a mesma coisa,0,neutral
USER USER USER è USER :),0,neutral
"Tanto alarde por uma propaganda tão simples ? USER saber que existem casais homossexuais que comemorarão o dia dos namorados , hein ? USER ! Aff .",0,neutral
carai apaguei agora ficou 2.4 k e ainda mta coisa q nem presta mas cansei já,0,neutral
"USER kkkkk , imagina o filho dela na escola e ela sendo chamada pq o USER aprontou kkk USER kk imagina o barraco kkk",0,neutral
"o USER é o monark falando que todo mundo entendeu errado e que ele é totalmente contra , sendo que ele disse que é super a favor e que apoia um partido nazist * no Brasil",0,neutral
USER Sexy as always Marica :rosto_contente_com_olhos_sorridentes:,0,neutral
essa daí tá comendo o pão que o diabo amassou .. coitada namoral . aí aí o karma é perfeito,0,neutral
USER Lucas não deu a liderança ele ganhou a liderança junto com o Arthur bem diferente ! Parem de palhaçada que tá feio já,0,neutral
"Comercial incrível . Era para ser apenas mais um comercial como outro qualquer , mas ser gay AINDA não é bem visto pela sociedade brasileira . Mas isso já era o esperado , os dislikes e os comentários nesse vídeo são apenas o reflexo da arrogância religiosa e da péssima educação no Brasil . Que cada vez mais se torne comum comerciais para todos os públicos , cores , orientações , gêneros .. USER USER USER USER",0,neutral
USER USER USER pq respeitamos q sejamos gays . Caso USER USER saiba existe os hUSERteros aliados sabia ? ?,0,neutral
RT USER : vey a juliette veio com essa turne para calar a boca dos haters que dizem que ela nao é cantora . serio ela nesses meses t ...,0,neutral
Eu sou fã de crepúsculo e nem por isso sou gay - _ -,0,neutral
USER SIM ! ! bizarro demais Só por ele ter estuprado a ex mulher do Renato já era pra pegar mais de 8 anos,0,neutral
RT USER : USER USER No mamar florero de miel ... da saludos a HASHTAG Proyectos ambientales ... tal ...,0,neutral
"Abra a sua mente , gay também é gente ! <3 Parabéns pela inciativa USER USER",0,neutral
Essa fazenda ta chata eu não assisto,0,neutral
Fã do guerreiro . Quebrando barreiras dos cara pobre e sem condições nem uma de pegar uma mulher dessas kkkkkk,0,neutral
"Acho q o homossexualismo é uma coisa q vc não precisa esconder . A propaganda do Boticário é linda . Eu sou hétera e não tenho nenhum preconceito com gays . Aliás , meu melhor amigo é gay ! Então parabéns boticário pela sua maravilhosa propaganda ! As pessoas que estão reclamando , ou melhor , xingando e desrespeitando a opinião dos outros , são as que não tem NADA para fazer ! As pessoas que são bissexuais , transexuais ou homossexuais não querem ser melhor que ninguém ! Por que raios é tão difícil de compreender ? ! ESSA É A MINHA USER , NÃO ME USER POR ESSA SER A MINHA USER ! ! !",0,neutral
"Quanta falsidade , coitados dos bichinhos com toda essa energia ruim ...",0,neutral
USER sou USER pelo Jacob * - *,0,neutral
"O monark é meio doidinho , mas eu acredito que todos merecem uma segunda chance , se ele entendeu que errou e aprender com o erro , ele merece uma segunda chance ... Nós não somos melhor que ninguém , o cara ninguém merece ser perseguido e atacado dessa forma , o cara errou e reconheceu o erro .",0,neutral
"o mundo mudou , ou você muda com o mundo , ou fica mudo , faz favor .",0,neutral
USER USER USER Você está sendo TOTALMENTE egoísta como esse comercial chega a me dar nojo chega de falar com você !,0,neutral
QUEM USER QUE SO USER TEM DOENÇA ? TANTOS USER USER USER DE DOENÇA . CADA UM É O QUE COMI USER . SE ELA SE ACEITA ASSIM USER TEM NADA HAVER .,0,neutral
Sinceramente ? Nao acho que um comercial desses é desrespeito a familia . Primeiro porque nao desmereceram casal heterosexual e USER porque nao colocaram homossexuais se beijando na boca . Eu nao concordo com a pratica homossexual mas nao podemos excluir eles da sociedade . USER nos ensinou a amar e so o que vejo la sao comentarios de odio dos dois lados . Que exemplo de cristao é esse ? E que respeito é esse que eles querem ofendendo que nao concorda com homossexualismo ? E parar de comprar boticario como vi em muitos comentarios ... Por favor né . A boticario é uma empresa e precisam de marketing . Se nao incluissem casal gay sofreriam de preconceito .,0,neutral
Abuso infantil aonde ? ? Tá loca é ?,0,neutral
putUSER USER USER kkkkkkkkk,0,neutral
USER USER USER fez esse discurso pra n perde o flow,0,neutral
"USER USER ninguém está jogando ódio no comentário , apenas falando que criança é um ser totalmente sem noção e maldade e que não tem que aprender isso agora !",0,neutral
USER essa propaganda sem noção,0,neutral
nossa melhor video que eu vi dele vs é USER USER,0,neutral
"USER é amor , de todos pra todos . Manipular crianças é um abuso !",0,neutral
O MAIS USER SEM USER USER,0,neutral
"A confusão não é gerada pela religião , e sim pelos hipocritas seguidores . USER USER USER E !",0,neutral
Este cara nunca foi morador de rua olha os dentes dele USERdo perfeito eu acho que isso aí tem alguma maracutaia mais o mundo e a maior faculdade que o ser humano possa a fazer aí fica intelecUSERal agora uma coisa ele é muito insano votar no Bolsonaro tá loco moço moço agora só tem uma coisa USER não vem pra Campinas não porque aqui e muito ruim pra viver viu kkkkkk,0,neutral
Esse cara e uma lenda kkk,0,neutral
"Nenhum povo deve ser massacrado , exterminado , queimado , asfixiado e perseguido por nenhum outro povo . USER deve retratações aos Hebreus de todo mundo , ao Estado USER , seu governo e habitantes . Também ao Estado USER , e aos alemães , que há muito extirparam o horror nazista hitleriano de sua cultura , e trabalham duro há quase um século , contra as idéias e os ideais , que foram propagados por USER , e USER . USER a todos !",0,neutral
"O USER USER MUITO MAIS , EXTERMINOU USER , E PODE TER USER USER . USER USER USER AO USER USER USER "" USER USER "" , O CERTO SERIA USER TER USER USER USER . MAS É UM USER QUE USER ESSA QUESTAO TEM UMA MORALIDADE USER ... O USER DOS POBRES E TRABALHADORES USER USER NADA ? USER USER ! USER JAMAIS ! ! ! USER USER USER E USER . O USER VIRTUAL QUE ESTAO FAZENDO COM O USER É USER . ESSE USER É O USER USER .",0,neutral
"E so pensar ! ! Se todos os melhores presidentes que USER foram como o Keened , USER e etc TODOS USER foram MORTOS e eles eram muito bom para o pais , sendo assim ! ! USER foi vitima de um esfaqueamento logo ele poderia morrer . USER USER sim e um USER",0,neutral
"A JP devia ter vergonha na cara e tirar fefrito e edgard do morning show . Só não caiu pra zero de audiência por causa do Caio , mas se tirar o Caio , fica com audiência negativa ! Parece piada , mas os dois são tão ruins que podem , mesmo , negativar !",0,neutral
kkkkkkkkkkkkkk * FelipeNeto * se ele ver esse vídeo ele se mata,0,neutral
"USER , sua falta de vontade de ver os "" dados "" da Gabriela USER ( que foi tão zoada por isso ) te levou a Destruição . Espero que você saia disso de alguma forma melhor do que hoje , pois ainda vejo em você , um arrogância da ignorância . Você não acha que defender uma liberdade de forma irrestrita é errado , você não entendeu o que o poder da sua ideia tem . Espero que entenda . Nem todo mundo merece o direito de debater .",0,neutral
USER USER ... que momento TRISTE ... Na moral ... USER que USER,0,neutral
USER USER USER ¬ ¬ ',0,neutral
"um casal de haitianos brigando gritando mo alto aqui na uem , a mina deu dedo na cara dele como queria saber falar crioulo pra saber do bafão",0,neutral
USER sóo sabee criticaar Carambaa USER . Enveez disso porquee vc USER falaa o que você gosta - . - USER USER com que agente n desista dos nosso sonhos ... USER atée concordoo em algumaas coisaas . Mas nesse USER :@ USER,0,neutral
USER USER USER USER tá cego,0,neutral
"nossa , você é muito engrassado cara , toda vez que eu to triste eu vou ver seus vídeos por favor , não pare de postar + essa pessoas que te critica são doidas cara .",0,neutral
Volta a fazer conteúdo aqui mano USER,0,neutral
"USER USER crescerem sem preconceito kkkkk a criança não sabe nem USER tá dizendo amigo , só pela feição delas já se nota essa inocência , estão totalmente manipuladas ali pra dizer coisas que nem sabem USER "" USER USER USER , USER USER USER "" kakakakakaka por favor né , não confunda uma criança sendo ensinada com uma criança sendo manipulada , são diferentes amiguinho "" USER USER USER , USER USER USER "" kakakakakakakaka",0,neutral
ela é muito fofinha que odioooo URL,0,neutral
"E isso ai USER , nao admita que ninguém nem o USER , nem o USER interfira nas tuas ações sejam elas abuso de poder , contra a Lei e / ou contra a Constituição . Tuas pretensões de poder absoluto e ser reeleito , evidenciados nos teus comicios , não podem ser tolhidas ! .",0,neutral
USER x USERUSERO :pessoa_dando_de_ombros: :pele_clara: ‍ :símbolo_de_masculino: vai entender ...,0,neutral
Português . Estuprado e morto . Eu . Cera . Nada ? Queimadura . Dirce ?,0,neutral
RT USER : O único da temporada a tem coragem de tirar pessoas do VIP e mandar pro monstro . Sem personalidade ? Acho que não . URL,0,neutral
RT USER : tío es que me siento inútil,0,neutral
"RT USER : Se eu tiver um filho gay , serei duplamente presente pra ele não precisar se expor pra chamar minha atenção",0,neutral
"Realmente , é uma história nada a ve com o que já foi escrito sobre vampiros , porém TODAS as outras histórias de vampiros , tem romance ! FATO ! todas ! Mais enfim .. cada um com seu gosto . Acho USER hilário , realmente foda ! Seus videos são incriveis ! Porém , não precisa ofender quem gosta de Crepúsculo né ! ! HAHAHAHAHA Tudo de bom !",0,neutral
HAHAHAHA QUANTA USER ! USER USER,0,neutral
ser pilantra significa oq pelo amor de Deus gente,0,neutral
USER é muito linda :rosto_de_gato_sorridente_com_olhos_de_coração: :coração_brilhante:,0,neutral
"Ele fala tão bem Tão delicada suas palavras sobre ela , e ele não é feio . Tá judiado só Apaixonei :coração_vermelho:",0,neutral
Que estupro ! ! ! Hahaha,0,neutral
Tá horrível é muita coragem :rosto_aborrecido: :rosto_aborrecido: :rosto_aborrecido:,0,neutral
Quem é que vai peitar alguém que tá certo ? ? Ainda mais tendo 10 vezes mais peito que USER :mãos_para_cima: :rosto_chorando_de_rir: :rosto_chorando_de_rir: foi top demais kkk,0,neutral
USER felipe e USER,0,neutral
USER mano cual es el maldito problema,0,neutral
USER Que pergunta mais cretina !,0,neutral
"E um casal gay só pode adotar uma criança se ela for abandonada por algum casal heterossexual . E o pior que isso acontece muito , infelizmente ...",0,neutral
"Esse vídeo teve tanto deslike , mas tanto deslike , que eles tiraram a visualização de deslikes USER . Tiveram mais de 200 mil dislikes mano , acho que eles ficaram com vergonha da quantidade que teve USERkakakaakak",0,neutral
"O cara , abusa de uma mulher que estava fora de seu perfeito juízo e tem uma porrada de pessoas escrachando a vítima e achando lindo o que este cara fez . Pior é que maioria destas pessoas condenarem o homem que se aproveita da embriaguez de uma mulher para ter relação com ela e bate palmas para este abusador que também se aproveitou de uma . mulher em confusão mental . Parabéns a hipocrisia !",0,neutral
USER USER USER 3 milhoes de opinoes ? acho que vc tem probleminha,0,neutral
Kkkkkk essa vida e louca ne,0,neutral
"USER NÃO É USER , VÁRIAS USER QUE ESTE USER FALOU USER PASSOU PANO E FICA COM A MARRA DE CERTINHO , DÁ SUA OPINIÃO USER SEM LIGAR PRA OPINIÃO DO PÚBLICO , COMO GOSTA DE APREGOAR",0,neutral
USER USER USER ... USER USER é bom que eu deixo de gastar dinheiro em Fast USER USER !,0,neutral
"USER pois é , uma porrada de resto de bicho morto em formato cilindrico tbm é estranho pra mim",0,neutral
USER Mas é “ boa menina vai te dar canseira ” quem te disse q não ?,0,neutral
( USER ) mais um fâ de crepusculo insatisfeito ! USER USER,0,neutral
"USER USER USER mas USER héteros são mortos por outros héteros , homossexuais matam héteros , héteros matam homossexuais . Depois que as pessoas deixarem de tratar isso como odiar uma pessoa por uma opção e passar a entender que todos cometem crime , isso melhora",0,neutral
Sem querer defender mas chamar o garoto de babaca nesse momento ? ? ? Na hora de se aproveitar dos sentimentos do menino pra pedir mil e uma coisas tá td bem né kkkkkkkk,0,neutral
depois do mussumano ter citado esse vídeo ele vai bombar bem maiskkkkk,0,neutral
USER USER USER USER eu odeio vc andre,0,neutral
USER logico néeh filha vc acha q ele ia ta xingando o livro pq ele gosto ? ! drrr,0,neutral
"Ela tinha melhorado , mamando sem sonda e era a bebê que tava mais saudável e pronta pra ter alta :mãos_juntas: :pele_clara:",0,neutral
moro em goias fedeu,0,neutral
Qp con las mamás que encontraban las direcciones de las fiestas sin Google Maps,0,neutral
USER xonou loucamente !,0,neutral
"USER USER É uma pouca vergonha , e as vitimas da Kiss ? ? ? Esse indivíduo deveria estar preso",0,neutral
"Parabéns pelo comercial ! Gostaria que os preconceituosos ( especialmente os que dizem seguir a Jesus USER , o mesmo cara que pregou o amor , tolerância e respeito a todos ) que lutam contra os homossexuais vissem o quanto estão contribuindo para um mundo violento , ignorante e hipócrita com tais atitudes .",0,neutral
Existem apenas duas coisas infinitas - o Universo e a estupidez humana . E não tenho tanta certeza quanto ao Universo . USER USER,0,neutral
NAO VERÁS UM USER DO MEU USER USER USER USER !,0,neutral
USER USER USER UM USER KKKKKKK,0,neutral
"Denunciem os comentários dessas pessoas q estão comemorando q ele foi esfaqueado , isso sim é discurso de ódio",0,neutral
Patética comparação :pessoa_decepcionada: :pele_morena_escura: ‍ :símbolo_de_feminino:,0,neutral
gente eu ainda não tinha visto essa Briga USER USER que tenho certeza se fosse ao contrario já estava pedido expulsão isso é fato eu to torcendo para Lidi mais isso que USER fez com Biel não foi certo esta bem claro que ela tem problema com ele aqui fora ela simplesmente só confirmo,0,neutral
Meu USER . . . . Como Ele é USER . . . .,0,neutral
ApeUSERas estou defeUSERdeUSERdo miUSERha opiUSERião e como uma pessoa civilizada USER estou xiUSERgaUSERdo USERiUSERguém USERem faltaUSERdo com o respeito kkkkkkkkkkkkkkkkkkkkkkkkkkk ofeUSERder é falta de argumeUSERtos e beleza USER é tudo mas caráter sim,0,neutral
"USER USER hipocrita é com "" h """,0,neutral
Que diabo de roupa fea :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir:,0,neutral
Se não tivesse traído Bolsonaro ganharia estourado.se tivesse permanecido como ministro do governo ia ser eleito . Mas sua cede de passar por cima de Bolsonaro e trair Bolsonaro se queimou feio .,0,neutral
"SIMPLESMENTE UMA PALAVRA SEM VOGAL , WORDLE EU TE ODEIO URL",0,neutral
USER se e USER,0,neutral
"USER Vamos ver daqui uns tempos , Flamengo sem um pinto pra dar água , pq n vai ganhar nada com o time , daí só com o dinheiro de Patrocínio não se sustenta , São Paulo mesma coisa , só aguardamos kwksks",0,neutral
"USER USER eu não simpatizo com nada do que com ele falou , porém sou um ser humano que é falho ( execto você que deve ser perfeito ) que entende a besteira que fez e arruma forças pra conseguir seguir em frente .",0,neutral
"Kkkk :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: ! ! ! Depois a culpa é surto , USER :rosto_risonho_com_olhos_sorridentes:",0,neutral
"Esse debate é uma piada , A menina é muito inteligente , mas o monark estava conversando como conversaria com qualquer convidado , os outros programas são conversas de buteco . Ela chegou ai pra dar uma palestra de desenvolvimento do país . Ela foi ignorante sim impedindo ele de falar o que ele queria , no programa dele .",0,neutral
"USER USER a boca USER USER """,0,neutral
A USER é igual aqueles mano que fala na giria achando que bota banca em alguém hahaha,0,neutral
"Gente , sinceramente é ridículo . Ninguém aí é melhor que ninguém não ! Esse negócio de ficar gritando não dá , cadê a educação ?",0,neutral
"USER USER USER USER USER USER USER + simplesmente porque a magreza te agrada como padrão estético , mas uma gorda não . E antes que venha com “ ah mas ninguém é obrigado a achar bonito e pipipi ... ” . Realmente . Ninguém é obrigado . Então se seu propósito foi unicamente vir aqui e falar absurdos sobre o corpo de uma +",0,neutral
USER USER bebeee !,0,neutral
USER Maldito papel moneda,0,neutral
Pior q cara já baleou dois policias hj e fugiu ainda kkkk,0,neutral
"USER A mentira esfarrapada para que mais dinheiro seja desviado , indo parar nas mãos dos corruptos que nos levaram à este caos mundial . Assalto aos contribuintes na maior cara de pau . Mas o povo , tanto lá como cá , não dá a mínima mesmo :pessoa_dando_de_ombros: :pele_clara: ‍ :símbolo_de_masculino: .",0,neutral
"USER USER você fala com a premissa de que eu me importo com o que vocês héteros pensam de mim ? Kkk , vocês são uma piada",0,neutral
Gente a edição com Andressa USER foi top de mas ... alguém USER lembra da cena épica dela pulando nua na piscina ?,0,neutral
RT USER : Um adolescente de 14 anos foi estuprado e queimado vivo por 2 pastores e 1 bispo da USER ! ! ! 21 anos sem justiça ...,0,neutral
USER USER Né que ódioooo,0,neutral
NÃO USER TENTAR JOGAR USER USER DAS PESSOAS QUE USER,0,neutral
É melhor eu assumir a minha culpa defende comentário nazista e quer pagar de bozinho agora hahaha,0,neutral
"odeio ficar com homem que tem moto ou carro , se eu troco ideia com a pessoa e vejo q ela tem algum dos dois eu ja pulo fora . homem tem uma mania de falar q mulher é interesseira por tudo , prefiro me poupar e pegar só os que andam a pé cmg kkkkkkkkkkk",0,neutral
